month_key,country_key,qualityoflife_key,unemployment_rate,unemployment_rate_male,unemployment_rate_female,suicide_rate,suicide_rate_male,suicide_rate_female,sanitation_access,sanitation_access_urban,sanitation_access_rural,drinking_water_access,drinking_water_access_urban,drinking_water_access_rural,open_defecation_practice,death_probability_0509,death_probability_1014,death_probability_1519,death_probability_2024,catastrophic_health_expenditure_risk
60,1,60,8.34,9.53,7.01,12,18.1,5.9,99.5868457,99.6847404,99.17599261,99.23635504,99.42378064,98.44974385,0,0.5,0.6,2,2.7,0.5
61,1,61,8.06,8.79,7.23,12.1,17.8,6.4,99.53213067,99.62365088,99.14355006,99.23634886,99.40723034,98.51081905,0,0.5,0.6,1.9,2.6,0.4
62,1,62,8.06,8.79,7.23,12.1,17.8,6.4,99.53213067,99.62365088,99.14355006,99.23634886,99.40723034,98.51081905,0,0.5,0.6,1.9,2.6,0.4
63,1,63,8.06,8.79,7.23,12.1,17.8,6.4,99.53213067,99.62365088,99.14355006,99.23634886,99.40723034,98.51081905,0,0.5,0.6,1.9,2.6,0.4
64,1,64,8.06,8.79,7.23,12.1,17.8,6.4,99.53213067,99.62365088,99.14355006,99.23634886,99.40723034,98.51081905,0,0.5,0.6,1.9,2.6,0.4
65,1,65,8.06,8.79,7.23,12.1,17.8,6.4,99.53213067,99.62365088,99.14355006,99.23634886,99.40723034,98.51081905,0,0.5,0.6,1.9,2.6,0.4
66,1,66,8.06,8.79,7.23,12.1,17.8,6.4,99.53213067,99.62365088,99.14355006,99.23634886,99.40723034,98.51081905,0,0.5,0.6,1.9,2.6,0.4
67,1,67,8.06,8.79,7.23,12.1,17.8,6.4,99.53213067,99.62365088,99.14355006,99.23634886,99.40723034,98.51081905,0,0.5,0.6,1.9,2.6,0.4
68,1,68,8.06,8.79,7.23,12.1,17.8,6.4,99.53213067,99.62365088,99.14355006,99.23634886,99.40723034,98.51081905,0,0.5,0.6,1.9,2.6,0.4
69,1,69,8.06,8.79,7.23,12.1,17.8,6.4,99.53213067,99.62365088,99.14355006,99.23634886,99.40723034,98.51081905,0,0.5,0.6,1.9,2.6,0.4
70,1,70,8.06,8.79,7.23,12.1,17.8,6.4,99.53213067,99.62365088,99.14355006,99.23634886,99.40723034,98.51081905,0,0.5,0.6,1.9,2.6,0.4
71,1,71,8.06,8.79,7.23,12.1,17.8,6.4,99.53213067,99.62365088,99.14355006,99.23634886,99.40723034,98.51081905,0,0.5,0.6,1.9,2.6,0.4
72,1,72,8.06,8.79,7.23,12.1,17.8,6.4,99.53213067,99.62365088,99.14355006,99.23634886,99.40723034,98.51081905,0,0.5,0.6,1.9,2.6,0.4
73,1,73,7.51,7.96,7.01,11.3,16.5,6.1,99.47721571,99.56256136,99.11110751,99.23589396,99.39068004,98.57189426,0,0.4,0.6,1.8,2.6,0.4
74,1,74,7.51,7.96,7.01,11.3,16.5,6.1,99.47721571,99.56256136,99.11110751,99.23589396,99.39068004,98.57189426,0,0.4,0.6,1.8,2.6,0.4
75,1,75,7.51,7.96,7.01,11.3,16.5,6.1,99.47721571,99.56256136,99.11110751,99.23589396,99.39068004,98.57189426,0,0.4,0.6,1.8,2.6,0.4
76,1,76,7.51,7.96,7.01,11.3,16.5,6.1,99.47721571,99.56256136,99.11110751,99.23589396,99.39068004,98.57189426,0,0.4,0.6,1.8,2.6,0.4
77,1,77,7.51,7.96,7.01,11.3,16.5,6.1,99.47721571,99.56256136,99.11110751,99.23589396,99.39068004,98.57189426,0,0.4,0.6,1.8,2.6,0.4
78,1,78,7.51,7.96,7.01,11.3,16.5,6.1,99.47721571,99.56256136,99.11110751,99.23589396,99.39068004,98.57189426,0,0.4,0.6,1.8,2.6,0.4
79,1,79,7.51,7.96,7.01,11.3,16.5,6.1,99.47721571,99.56256136,99.11110751,99.23589396,99.39068004,98.57189426,0,0.4,0.6,1.8,2.6,0.4
80,1,80,7.51,7.96,7.01,11.3,16.5,6.1,99.47721571,99.56256136,99.11110751,99.23589396,99.39068004,98.57189426,0,0.4,0.6,1.8,2.6,0.4
81,1,81,7.51,7.96,7.01,11.3,16.5,6.1,99.47721571,99.56256136,99.11110751,99.23589396,99.39068004,98.57189426,0,0.4,0.6,1.8,2.6,0.4
82,1,82,7.51,7.96,7.01,11.3,16.5,6.1,99.47721571,99.56256136,99.11110751,99.23589396,99.39068004,98.57189426,0,0.4,0.6,1.8,2.6,0.4
83,1,83,7.51,7.96,7.01,11.3,16.5,6.1,99.47721571,99.56256136,99.11110751,99.23589396,99.39068004,98.57189426,0,0.4,0.6,1.8,2.6,0.4
84,1,84,7.51,7.96,7.01,11.3,16.5,6.1,99.47721571,99.56256136,99.11110751,99.23589396,99.39068004,98.57189426,0,0.4,0.6,1.8,2.6,0.4
85,1,85,7.29,7.71,6.82,11.8,17.5,6.2,99.42171918,99.50147184,99.07866496,99.23432608,99.37412975,98.63296946,0,0.4,0.6,1.8,2.6,0.3
86,1,86,7.29,7.71,6.82,11.8,17.5,6.2,99.42171918,99.50147184,99.07866496,99.23432608,99.37412975,98.63296946,0,0.4,0.6,1.8,2.6,0.3
87,1,87,7.29,7.71,6.82,11.8,17.5,6.2,99.42171918,99.50147184,99.07866496,99.23432608,99.37412975,98.63296946,0,0.4,0.6,1.8,2.6,0.3
88,1,88,7.29,7.71,6.82,11.8,17.5,6.2,99.42171918,99.50147184,99.07866496,99.23432608,99.37412975,98.63296946,0,0.4,0.6,1.8,2.6,0.3
89,1,89,7.29,7.71,6.82,11.8,17.5,6.2,99.42171918,99.50147184,99.07866496,99.23432608,99.37412975,98.63296946,0,0.4,0.6,1.8,2.6,0.3
90,1,90,7.29,7.71,6.82,11.8,17.5,6.2,99.42171918,99.50147184,99.07866496,99.23432608,99.37412975,98.63296946,0,0.4,0.6,1.8,2.6,0.3
91,1,91,7.29,7.71,6.82,11.8,17.5,6.2,99.42171918,99.50147184,99.07866496,99.23432608,99.37412975,98.63296946,0,0.4,0.6,1.8,2.6,0.3
92,1,92,7.29,7.71,6.82,11.8,17.5,6.2,99.42171918,99.50147184,99.07866496,99.23432608,99.37412975,98.63296946,0,0.4,0.6,1.8,2.6,0.3
93,1,93,7.29,7.71,6.82,11.8,17.5,6.2,99.42171918,99.50147184,99.07866496,99.23432608,99.37412975,98.63296946,0,0.4,0.6,1.8,2.6,0.3
94,1,94,7.29,7.71,6.82,11.8,17.5,6.2,99.42171918,99.50147184,99.07866496,99.23432608,99.37412975,98.63296946,0,0.4,0.6,1.8,2.6,0.3
95,1,95,7.29,7.71,6.82,11.8,17.5,6.2,99.42171918,99.50147184,99.07866496,99.23432608,99.37412975,98.63296946,0,0.4,0.6,1.8,2.6,0.3
96,1,96,7.29,7.71,6.82,11.8,17.5,6.2,99.42171918,99.50147184,99.07866496,99.23432608,99.37412975,98.63296946,0,0.4,0.6,1.8,2.6,0.3
97,1,97,7.07,7.5,6.6,12.1,17.9,6.4,99.36619078,99.44038232,99.04622241,99.23268617,99.35757945,98.69404467,0,0.4,0.6,1.8,2.6,0.3
98,1,98,7.07,7.5,6.6,12.1,17.9,6.4,99.36619078,99.44038232,99.04622241,99.23268617,99.35757945,98.69404467,0,0.4,0.6,1.8,2.6,0.3
99,1,99,7.07,7.5,6.6,12.1,17.9,6.4,99.36619078,99.44038232,99.04622241,99.23268617,99.35757945,98.69404467,0,0.4,0.6,1.8,2.6,0.3
100,1,100,7.07,7.5,6.6,12.1,17.9,6.4,99.36619078,99.44038232,99.04622241,99.23268617,99.35757945,98.69404467,0,0.4,0.6,1.8,2.6,0.3
101,1,101,7.07,7.5,6.6,12.1,17.9,6.4,99.36619078,99.44038232,99.04622241,99.23268617,99.35757945,98.69404467,0,0.4,0.6,1.8,2.6,0.3
102,1,102,7.07,7.5,6.6,12.1,17.9,6.4,99.36619078,99.44038232,99.04622241,99.23268617,99.35757945,98.69404467,0,0.4,0.6,1.8,2.6,0.3
103,1,103,7.07,7.5,6.6,12.1,17.9,6.4,99.36619078,99.44038232,99.04622241,99.23268617,99.35757945,98.69404467,0,0.4,0.6,1.8,2.6,0.3
104,1,104,7.07,7.5,6.6,12.1,17.9,6.4,99.36619078,99.44038232,99.04622241,99.23268617,99.35757945,98.69404467,0,0.4,0.6,1.8,2.6,0.3
105,1,105,7.07,7.5,6.6,12.1,17.9,6.4,99.36619078,99.44038232,99.04622241,99.23268617,99.35757945,98.69404467,0,0.4,0.6,1.8,2.6,0.3
106,1,106,7.07,7.5,6.6,12.1,17.9,6.4,99.36619078,99.44038232,99.04622241,99.23268617,99.35757945,98.69404467,0,0.4,0.6,1.8,2.6,0.3
107,1,107,7.07,7.5,6.6,12.1,17.9,6.4,99.36619078,99.44038232,99.04622241,99.23268617,99.35757945,98.69404467,0,0.4,0.6,1.8,2.6,0.3
108,1,108,7.07,7.5,6.6,12.1,17.9,6.4,99.36619078,99.44038232,99.04622241,99.23268617,99.35757945,98.69404467,0,0.4,0.6,1.8,2.6,0.3
109,1,109,6.91,7.38,6.39,12.7,18.7,6.8,99.31064352,99.3792928,99.01377986,99.23098502,99.34102915,98.75511987,0,0.5,0.6,1.7,2.6,0.3
110,1,110,6.91,7.38,6.39,12.7,18.7,6.8,99.31064352,99.3792928,99.01377986,99.23098502,99.34102915,98.75511987,0,0.5,0.6,1.7,2.6,0.3
111,1,111,6.91,7.38,6.39,12.7,18.7,6.8,99.31064352,99.3792928,99.01377986,99.23098502,99.34102915,98.75511987,0,0.5,0.6,1.7,2.6,0.3
112,1,112,6.91,7.38,6.39,12.7,18.7,6.8,99.31064352,99.3792928,99.01377986,99.23098502,99.34102915,98.75511987,0,0.5,0.6,1.7,2.6,0.3
113,1,113,6.91,7.38,6.39,12.7,18.7,6.8,99.31064352,99.3792928,99.01377986,99.23098502,99.34102915,98.75511987,0,0.5,0.6,1.7,2.6,0.3
114,1,114,6.91,7.38,6.39,12.7,18.7,6.8,99.31064352,99.3792928,99.01377986,99.23098502,99.34102915,98.75511987,0,0.5,0.6,1.7,2.6,0.3
115,1,115,6.91,7.38,6.39,12.7,18.7,6.8,99.31064352,99.3792928,99.01377986,99.23098502,99.34102915,98.75511987,0,0.5,0.6,1.7,2.6,0.3
116,1,116,6.91,7.38,6.39,12.7,18.7,6.8,99.31064352,99.3792928,99.01377986,99.23098502,99.34102915,98.75511987,0,0.5,0.6,1.7,2.6,0.3
117,1,117,6.91,7.38,6.39,12.7,18.7,6.8,99.31064352,99.3792928,99.01377986,99.23098502,99.34102915,98.75511987,0,0.5,0.6,1.7,2.6,0.3
118,1,118,6.91,7.38,6.39,12.7,18.7,6.8,99.31064352,99.3792928,99.01377986,99.23098502,99.34102915,98.75511987,0,0.5,0.6,1.7,2.6,0.3
119,1,119,6.91,7.38,6.39,12.7,18.7,6.8,99.31064352,99.3792928,99.01377986,99.23098502,99.34102915,98.75511987,0,0.5,0.6,1.7,2.6,0.3
120,1,120,6.91,7.38,6.39,12.7,18.7,6.8,99.31064352,99.3792928,99.01377986,99.23098502,99.34102915,98.75511987,0,0.5,0.6,1.7,2.6,0.3
121,1,121,6.91,7.46,6.29,13,19.2,6.9,99.25507123,99.31820329,98.98133731,99.22922139,99.32447885,98.81619508,0,0.4,0.6,1.7,2.7,0.3
122,1,122,6.91,7.46,6.29,13,19.2,6.9,99.25507123,99.31820329,98.98133731,99.22922139,99.32447885,98.81619508,0,0.4,0.6,1.7,2.7,0.3
123,1,123,6.91,7.46,6.29,13,19.2,6.9,99.25507123,99.31820329,98.98133731,99.22922139,99.32447885,98.81619508,0,0.4,0.6,1.7,2.7,0.3
124,1,124,6.91,7.46,6.29,13,19.2,6.9,99.25507123,99.31820329,98.98133731,99.22922139,99.32447885,98.81619508,0,0.4,0.6,1.7,2.7,0.3
125,1,125,6.91,7.46,6.29,13,19.2,6.9,99.25507123,99.31820329,98.98133731,99.22922139,99.32447885,98.81619508,0,0.4,0.6,1.7,2.7,0.3
126,1,126,6.91,7.46,6.29,13,19.2,6.9,99.25507123,99.31820329,98.98133731,99.22922139,99.32447885,98.81619508,0,0.4,0.6,1.7,2.7,0.3
127,1,127,6.91,7.46,6.29,13,19.2,6.9,99.25507123,99.31820329,98.98133731,99.22922139,99.32447885,98.81619508,0,0.4,0.6,1.7,2.7,0.3
128,1,128,6.91,7.46,6.29,13,19.2,6.9,99.25507123,99.31820329,98.98133731,99.22922139,99.32447885,98.81619508,0,0.4,0.6,1.7,2.7,0.3
129,1,129,6.91,7.46,6.29,13,19.2,6.9,99.25507123,99.31820329,98.98133731,99.22922139,99.32447885,98.81619508,0,0.4,0.6,1.7,2.7,0.3
130,1,130,6.91,7.46,6.29,13,19.2,6.9,99.25507123,99.31820329,98.98133731,99.22922139,99.32447885,98.81619508,0,0.4,0.6,1.7,2.7,0.3
131,1,131,6.91,7.46,6.29,13,19.2,6.9,99.25507123,99.31820329,98.98133731,99.22922139,99.32447885,98.81619508,0,0.4,0.6,1.7,2.7,0.3
132,1,132,6.91,7.46,6.29,13,19.2,6.9,99.25507123,99.31820329,98.98133731,99.22922139,99.32447885,98.81619508,0,0.4,0.6,1.7,2.7,0.3
133,1,133,7,7.68,6.24,11.9,17.6,6.2,99.19947682,99.25711377,98.94889476,99.22739547,99.30792856,98.87727028,0,0.4,0.6,1.7,2.7,0.4
134,1,134,7,7.68,6.24,11.9,17.6,6.2,99.19947682,99.25711377,98.94889476,99.22739547,99.30792856,98.87727028,0,0.4,0.6,1.7,2.7,0.4
135,1,135,7,7.68,6.24,11.9,17.6,6.2,99.19947682,99.25711377,98.94889476,99.22739547,99.30792856,98.87727028,0,0.4,0.6,1.7,2.7,0.4
136,1,136,7,7.68,6.24,11.9,17.6,6.2,99.19947682,99.25711377,98.94889476,99.22739547,99.30792856,98.87727028,0,0.4,0.6,1.7,2.7,0.4
137,1,137,7,7.68,6.24,11.9,17.6,6.2,99.19947682,99.25711377,98.94889476,99.22739547,99.30792856,98.87727028,0,0.4,0.6,1.7,2.7,0.4
138,1,138,7,7.68,6.24,11.9,17.6,6.2,99.19947682,99.25711377,98.94889476,99.22739547,99.30792856,98.87727028,0,0.4,0.6,1.7,2.7,0.4
139,1,139,7,7.68,6.24,11.9,17.6,6.2,99.19947682,99.25711377,98.94889476,99.22739547,99.30792856,98.87727028,0,0.4,0.6,1.7,2.7,0.4
140,1,140,7,7.68,6.24,11.9,17.6,6.2,99.19947682,99.25711377,98.94889476,99.22739547,99.30792856,98.87727028,0,0.4,0.6,1.7,2.7,0.4
141,1,141,7,7.68,6.24,11.9,17.6,6.2,99.19947682,99.25711377,98.94889476,99.22739547,99.30792856,98.87727028,0,0.4,0.6,1.7,2.7,0.4
142,1,142,7,7.68,6.24,11.9,17.6,6.2,99.19947682,99.25711377,98.94889476,99.22739547,99.30792856,98.87727028,0,0.4,0.6,1.7,2.7,0.4
143,1,143,7,7.68,6.24,11.9,17.6,6.2,99.19947682,99.25711377,98.94889476,99.22739547,99.30792856,98.87727028,0,0.4,0.6,1.7,2.7,0.4
144,1,144,7,7.68,6.24,11.9,17.6,6.2,99.19947682,99.25711377,98.94889476,99.22739547,99.30792856,98.87727028,0,0.4,0.6,1.7,2.7,0.4
145,1,145,6.34,6.78,5.85,13,19.8,6.4,99.14388406,99.19602425,98.91645221,99.22553764,99.29137826,98.93834549,0,0.4,0.6,1.7,2.8,0.2
146,1,146,6.34,6.78,5.85,13,19.8,6.4,99.14388406,99.19602425,98.91645221,99.22553764,99.29137826,98.93834549,0,0.4,0.6,1.7,2.8,0.2
147,1,147,6.34,6.78,5.85,13,19.8,6.4,99.14388406,99.19602425,98.91645221,99.22553764,99.29137826,98.93834549,0,0.4,0.6,1.7,2.8,0.2
148,1,148,6.34,6.78,5.85,13,19.8,6.4,99.14388406,99.19602425,98.91645221,99.22553764,99.29137826,98.93834549,0,0.4,0.6,1.7,2.8,0.2
149,1,149,6.34,6.78,5.85,13,19.8,6.4,99.14388406,99.19602425,98.91645221,99.22553764,99.29137826,98.93834549,0,0.4,0.6,1.7,2.8,0.2
150,1,150,6.34,6.78,5.85,13,19.8,6.4,99.14388406,99.19602425,98.91645221,99.22553764,99.29137826,98.93834549,0,0.4,0.6,1.7,2.8,0.2
151,1,151,6.34,6.78,5.85,13,19.8,6.4,99.14388406,99.19602425,98.91645221,99.22553764,99.29137826,98.93834549,0,0.4,0.6,1.7,2.8,0.2
152,1,152,6.34,6.78,5.85,13,19.8,6.4,99.14388406,99.19602425,98.91645221,99.22553764,99.29137826,98.93834549,0,0.4,0.6,1.7,2.8,0.2
153,1,153,6.34,6.78,5.85,13,19.8,6.4,99.14388406,99.19602425,98.91645221,99.22553764,99.29137826,98.93834549,0,0.4,0.6,1.7,2.8,0.2
154,1,154,6.34,6.78,5.85,13,19.8,6.4,99.14388406,99.19602425,98.91645221,99.22553764,99.29137826,98.93834549,0,0.4,0.6,1.7,2.8,0.2
155,1,155,6.34,6.78,5.85,13,19.8,6.4,99.14388406,99.19602425,98.91645221,99.22553764,99.29137826,98.93834549,0,0.4,0.6,1.7,2.8,0.2
156,1,156,6.34,6.78,5.85,13,19.8,6.4,99.14388406,99.19602425,98.91645221,99.22553764,99.29137826,98.93834549,0,0.4,0.6,1.7,2.8,0.2
157,1,157,5.83,6.14,5.49,12,17.9,6.2,99.08828896,99.13493473,98.88400966,99.22363119,99.27482796,98.99942069,0,0.4,0.6,1.7,2.9,0.3
158,1,158,5.83,6.14,5.49,12,17.9,6.2,99.08828896,99.13493473,98.88400966,99.22363119,99.27482796,98.99942069,0,0.4,0.6,1.7,2.9,0.3
159,1,159,5.83,6.14,5.49,12,17.9,6.2,99.08828896,99.13493473,98.88400966,99.22363119,99.27482796,98.99942069,0,0.4,0.6,1.7,2.9,0.3
160,1,160,5.83,6.14,5.49,12,17.9,6.2,99.08828896,99.13493473,98.88400966,99.22363119,99.27482796,98.99942069,0,0.4,0.6,1.7,2.9,0.3
161,1,161,5.83,6.14,5.49,12,17.9,6.2,99.08828896,99.13493473,98.88400966,99.22363119,99.27482796,98.99942069,0,0.4,0.6,1.7,2.9,0.3
162,1,162,5.83,6.14,5.49,12,17.9,6.2,99.08828896,99.13493473,98.88400966,99.22363119,99.27482796,98.99942069,0,0.4,0.6,1.7,2.9,0.3
163,1,163,5.83,6.14,5.49,12,17.9,6.2,99.08828896,99.13493473,98.88400966,99.22363119,99.27482796,98.99942069,0,0.4,0.6,1.7,2.9,0.3
164,1,164,5.83,6.14,5.49,12,17.9,6.2,99.08828896,99.13493473,98.88400966,99.22363119,99.27482796,98.99942069,0,0.4,0.6,1.7,2.9,0.3
165,1,165,5.83,6.14,5.49,12,17.9,6.2,99.08828896,99.13493473,98.88400966,99.22363119,99.27482796,98.99942069,0,0.4,0.6,1.7,2.9,0.3
166,1,166,5.83,6.14,5.49,12,17.9,6.2,99.08828896,99.13493473,98.88400966,99.22363119,99.27482796,98.99942069,0,0.4,0.6,1.7,2.9,0.3
167,1,167,5.83,6.14,5.49,12,17.9,6.2,99.08828896,99.13493473,98.88400966,99.22363119,99.27482796,98.99942069,0,0.4,0.6,1.7,2.9,0.3
168,1,168,5.83,6.14,5.49,12,17.9,6.2,99.08828896,99.13493473,98.88400966,99.22363119,99.27482796,98.99942069,0,0.4,0.6,1.7,2.9,0.3
169,1,169,5.66,6.03,5.25,11.8,17.6,6.1,99.03268117,99.07384521,98.85156711,99.22164984,99.25827766,99.0604959,0,0.4,0.5,1.7,2.9,0.3
170,1,170,5.66,6.03,5.25,11.8,17.6,6.1,99.03268117,99.07384521,98.85156711,99.22164984,99.25827766,99.0604959,0,0.4,0.5,1.7,2.9,0.3
171,1,171,5.66,6.03,5.25,11.8,17.6,6.1,99.03268117,99.07384521,98.85156711,99.22164984,99.25827766,99.0604959,0,0.4,0.5,1.7,2.9,0.3
172,1,172,5.66,6.03,5.25,11.8,17.6,6.1,99.03268117,99.07384521,98.85156711,99.22164984,99.25827766,99.0604959,0,0.4,0.5,1.7,2.9,0.3
173,1,173,5.66,6.03,5.25,11.8,17.6,6.1,99.03268117,99.07384521,98.85156711,99.22164984,99.25827766,99.0604959,0,0.4,0.5,1.7,2.9,0.3
174,1,174,5.66,6.03,5.25,11.8,17.6,6.1,99.03268117,99.07384521,98.85156711,99.22164984,99.25827766,99.0604959,0,0.4,0.5,1.7,2.9,0.3
175,1,175,5.66,6.03,5.25,11.8,17.6,6.1,99.03268117,99.07384521,98.85156711,99.22164984,99.25827766,99.0604959,0,0.4,0.5,1.7,2.9,0.3
176,1,176,5.66,6.03,5.25,11.8,17.6,6.1,99.03268117,99.07384521,98.85156711,99.22164984,99.25827766,99.0604959,0,0.4,0.5,1.7,2.9,0.3
177,1,177,5.66,6.03,5.25,11.8,17.6,6.1,99.03268117,99.07384521,98.85156711,99.22164984,99.25827766,99.0604959,0,0.4,0.5,1.7,2.9,0.3
178,1,178,5.66,6.03,5.25,11.8,17.6,6.1,99.03268117,99.07384521,98.85156711,99.22164984,99.25827766,99.0604959,0,0.4,0.5,1.7,2.9,0.3
179,1,179,5.66,6.03,5.25,11.8,17.6,6.1,99.03268117,99.07384521,98.85156711,99.22164984,99.25827766,99.0604959,0,0.4,0.5,1.7,2.9,0.3
180,1,180,5.66,6.03,5.25,11.8,17.6,6.1,99.03268117,99.07384521,98.85156711,99.22164984,99.25827766,99.0604959,0,0.4,0.5,1.7,2.9,0.3
181,1,181,9.48,6.03,5.25,11.8,17.6,6.1,99.03286158,99.07384521,98.85156711,99.22181066,99.25827766,99.0604959,0,0.4,0.5,1.7,2.9,0.3
182,1,182,9.48,6.03,5.25,11.8,17.6,6.1,99.03286158,99.07384521,98.85156711,99.22181066,99.25827766,99.0604959,0,0.4,0.5,1.7,2.9,0.3
183,1,183,9.48,6.03,5.25,11.8,17.6,6.1,99.03286158,99.07384521,98.85156711,99.22181066,99.25827766,99.0604959,0,0.4,0.5,1.7,2.9,0.3
184,1,184,9.48,6.03,5.25,11.8,17.6,6.1,99.03286158,99.07384521,98.85156711,99.22181066,99.25827766,99.0604959,0,0.4,0.5,1.7,2.9,0.3
185,1,185,9.48,6.03,5.25,11.8,17.6,6.1,99.03286158,99.07384521,98.85156711,99.22181066,99.25827766,99.0604959,0,0.4,0.5,1.7,2.9,0.3
186,1,186,9.48,6.03,5.25,11.8,17.6,6.1,99.03286158,99.07384521,98.85156711,99.22181066,99.25827766,99.0604959,0,0.4,0.5,1.7,2.9,0.3
187,1,187,9.48,6.03,5.25,11.8,17.6,6.1,99.03286158,99.07384521,98.85156711,99.22181066,99.25827766,99.0604959,0,0.4,0.5,1.7,2.9,0.3
188,1,188,9.48,6.03,5.25,11.8,17.6,6.1,99.03286158,99.07384521,98.85156711,99.22181066,99.25827766,99.0604959,0,0.4,0.5,1.7,2.9,0.3
189,1,189,9.48,6.03,5.25,11.8,17.6,6.1,99.03286158,99.07384521,98.85156711,99.22181066,99.25827766,99.0604959,0,0.4,0.5,1.7,2.9,0.3
190,1,190,9.48,6.03,5.25,11.8,17.6,6.1,99.03286158,99.07384521,98.85156711,99.22181066,99.25827766,99.0604959,0,0.4,0.5,1.7,2.9,0.3
191,1,191,9.48,6.03,5.25,11.8,17.6,6.1,99.03286158,99.07384521,98.85156711,99.22181066,99.25827766,99.0604959,0,0.4,0.5,1.7,2.9,0.3
192,1,192,9.48,6.03,5.25,11.8,17.6,6.1,99.03286158,99.07384521,98.85156711,99.22181066,99.25827766,99.0604959,0,0.4,0.5,1.7,2.9,0.3
1,2,193,5.08,5.07,5.1,11.9,18.7,5.2,99.8817868,99.85302032,99.9963302,98.8536874,99.69304221,95.51131593,0,0.7,0.9,3.2,4.9,0.9
2,2,194,5.08,5.07,5.1,11.9,18.7,5.2,99.8817868,99.85302032,99.9963302,98.8536874,99.69304221,95.51131593,0,0.7,0.9,3.2,4.9,0.9
3,2,195,5.08,5.07,5.1,11.9,18.7,5.2,99.8817868,99.85302032,99.9963302,98.8536874,99.69304221,95.51131593,0,0.7,0.9,3.2,4.9,0.9
4,2,196,5.08,5.07,5.1,11.9,18.7,5.2,99.8817868,99.85302032,99.9963302,98.8536874,99.69304221,95.51131593,0,0.7,0.9,3.2,4.9,0.9
5,2,197,5.08,5.07,5.1,11.9,18.7,5.2,99.8817868,99.85302032,99.9963302,98.8536874,99.69304221,95.51131593,0,0.7,0.9,3.2,4.9,0.9
6,2,198,5.08,5.07,5.1,11.9,18.7,5.2,99.8817868,99.85302032,99.9963302,98.8536874,99.69304221,95.51131593,0,0.7,0.9,3.2,4.9,0.9
7,2,199,5.08,5.07,5.1,11.9,18.7,5.2,99.8817868,99.85302032,99.9963302,98.8536874,99.69304221,95.51131593,0,0.7,0.9,3.2,4.9,0.9
8,2,200,5.08,5.07,5.1,11.9,18.7,5.2,99.8817868,99.85302032,99.9963302,98.8536874,99.69304221,95.51131593,0,0.7,0.9,3.2,4.9,0.9
9,2,201,5.08,5.07,5.1,11.9,18.7,5.2,99.8817868,99.85302032,99.9963302,98.8536874,99.69304221,95.51131593,0,0.7,0.9,3.2,4.9,0.9
10,2,202,5.08,5.07,5.1,11.9,18.7,5.2,99.8817868,99.85302032,99.9963302,98.8536874,99.69304221,95.51131593,0,0.7,0.9,3.2,4.9,0.9
11,2,203,5.08,5.07,5.1,11.9,18.7,5.2,99.8817868,99.85302032,99.9963302,98.8536874,99.69304221,95.51131593,0,0.7,0.9,3.2,4.9,0.9
12,2,204,5.08,5.07,5.1,11.9,18.7,5.2,99.8817868,99.85302032,99.9963302,98.8536874,99.69304221,95.51131593,0,0.7,0.9,3.2,4.9,0.9
13,2,205,4.62,4.62,4.63,12.1,19.1,5.4,99.88154042,99.85302032,99.9963302,98.86083682,99.69304221,95.51131593,0,0.7,0.9,3.2,4.9,0.9
14,2,206,4.62,4.62,4.63,12.1,19.1,5.4,99.88154042,99.85302032,99.9963302,98.86083682,99.69304221,95.51131593,0,0.7,0.9,3.2,4.9,0.9
15,2,207,4.62,4.62,4.63,12.1,19.1,5.4,99.88154042,99.85302032,99.9963302,98.86083682,99.69304221,95.51131593,0,0.7,0.9,3.2,4.9,0.9
16,2,208,4.62,4.62,4.63,12.1,19.1,5.4,99.88154042,99.85302032,99.9963302,98.86083682,99.69304221,95.51131593,0,0.7,0.9,3.2,4.9,0.9
17,2,209,4.62,4.62,4.63,12.1,19.1,5.4,99.88154042,99.85302032,99.9963302,98.86083682,99.69304221,95.51131593,0,0.7,0.9,3.2,4.9,0.9
18,2,210,4.62,4.62,4.63,12.1,19.1,5.4,99.88154042,99.85302032,99.9963302,98.86083682,99.69304221,95.51131593,0,0.7,0.9,3.2,4.9,0.9
19,2,211,4.62,4.62,4.63,12.1,19.1,5.4,99.88154042,99.85302032,99.9963302,98.86083682,99.69304221,95.51131593,0,0.7,0.9,3.2,4.9,0.9
20,2,212,4.62,4.62,4.63,12.1,19.1,5.4,99.88154042,99.85302032,99.9963302,98.86083682,99.69304221,95.51131593,0,0.7,0.9,3.2,4.9,0.9
21,2,213,4.62,4.62,4.63,12.1,19.1,5.4,99.88154042,99.85302032,99.9963302,98.86083682,99.69304221,95.51131593,0,0.7,0.9,3.2,4.9,0.9
22,2,214,4.62,4.62,4.63,12.1,19.1,5.4,99.88154042,99.85302032,99.9963302,98.86083682,99.69304221,95.51131593,0,0.7,0.9,3.2,4.9,0.9
23,2,215,4.62,4.62,4.63,12.1,19.1,5.4,99.88154042,99.85302032,99.9963302,98.86083682,99.69304221,95.51131593,0,0.7,0.9,3.2,4.9,0.9
24,2,216,4.62,4.62,4.63,12.1,19.1,5.4,99.88154042,99.85302032,99.9963302,98.86083682,99.69304221,95.51131593,0,0.7,0.9,3.2,4.9,0.9
25,2,217,4.62,4.73,4.5,12.4,19.5,5.5,99.88129549,99.85302032,99.9963302,98.86794461,99.69304221,95.51131593,0,0.7,0.8,3,4.8,1
