month_key,country_key,health_key,domestic_health_expenditure,num_hospital_beds,num_physicians,num_nurses,immunization_bcg,immunization_dpt,immunization_hepb,immunization_measles,immunization_polio,mort_infant,mort_infant_male,mort_infant_female,mort_non_communicable_disease,mort_non_communicable_disease_male,mort_non_communicable_disease_female,mort_unintentional_poison,mort_unintentional_poison_male,mort_unintentional_poison_female,mort_traffic_injury,mort_traffic_injury_male,mort_traffic_injury_female,mort_maternal,stillbirth_rate,fertility_rate
150,1,150,7.89897966,2.53,2.6102,9.9491,,91,71,90,91,4.4,4.7,4.1,10.1,11.9,8.3,0.4,0.5,0.3,5.6,7.8,3.4,10,2.811976188,1.4961
151,1,151,7.89897966,2.53,2.6102,9.9491,,91,71,90,91,4.4,4.7,4.1,10.1,11.9,8.3,0.4,0.5,0.3,5.6,7.8,3.4,10,2.811976188,1.4961
152,1,152,7.89897966,2.53,2.6102,9.9491,,91,71,90,91,4.4,4.7,4.1,10.1,11.9,8.3,0.4,0.5,0.3,5.6,7.8,3.4,10,2.811976188,1.4961
153,1,153,7.89897966,2.53,2.6102,9.9491,,91,71,90,91,4.4,4.7,4.1,10.1,11.9,8.3,0.4,0.5,0.3,5.6,7.8,3.4,10,2.811976188,1.4961
154,1,154,7.89897966,2.53,2.6102,9.9491,,91,71,90,91,4.4,4.7,4.1,10.1,11.9,8.3,0.4,0.5,0.3,5.6,7.8,3.4,10,2.811976188,1.4961
155,1,155,7.89897966,2.53,2.6102,9.9491,,91,71,90,91,4.4,4.7,4.1,10.1,11.9,8.3,0.4,0.5,0.3,5.6,7.8,3.4,10,2.811976188,1.4961
156,1,156,7.89897966,2.53,2.6102,9.9491,,91,71,90,91,4.4,4.7,4.1,10.1,11.9,8.3,0.4,0.5,0.3,5.6,7.8,3.4,10,2.811976188,1.4961
157,1,157,7.93011045,2.55,2.4251,9.9874,,91,71,90,91,4.3,4.6,4,9.8,11.5,8.1,0.3,0.4,0.3,5.4,7.5,3.4,,2.795347587,1.4988
158,1,158,7.93011045,2.55,2.4251,9.9874,,91,71,90,91,4.3,4.6,4,9.8,11.5,8.1,0.3,0.4,0.3,5.4,7.5,3.4,,2.795347587,1.4988
159,1,159,7.93011045,2.55,2.4251,9.9874,,91,71,90,91,4.3,4.6,4,9.8,11.5,8.1,0.3,0.4,0.3,5.4,7.5,3.4,,2.795347587,1.4988
160,1,160,7.93011045,2.55,2.4251,9.9874,,91,71,90,91,4.3,4.6,4,9.8,11.5,8.1,0.3,0.4,0.3,5.4,7.5,3.4,,2.795347587,1.4988
161,1,161,7.93011045,2.55,2.4251,9.9874,,91,71,90,91,4.3,4.6,4,9.8,11.5,8.1,0.3,0.4,0.3,5.4,7.5,3.4,,2.795347587,1.4988
162,1,162,7.93011045,2.55,2.4251,9.9874,,91,71,90,91,4.3,4.6,4,9.8,11.5,8.1,0.3,0.4,0.3,5.4,7.5,3.4,,2.795347587,1.4988
163,1,163,7.93011045,2.55,2.4251,9.9874,,91,71,90,91,4.3,4.6,4,9.8,11.5,8.1,0.3,0.4,0.3,5.4,7.5,3.4,,2.795347587,1.4988
164,1,164,7.93011045,2.55,2.4251,9.9874,,91,71,90,91,4.3,4.6,4,9.8,11.5,8.1,0.3,0.4,0.3,5.4,7.5,3.4,,2.795347587,1.4988
165,1,165,7.93011045,2.55,2.4251,9.9874,,91,71,90,91,4.3,4.6,4,9.8,11.5,8.1,0.3,0.4,0.3,5.4,7.5,3.4,,2.795347587,1.4988
166,1,166,7.93011045,2.55,2.4251,9.9874,,91,71,90,91,4.3,4.6,4,9.8,11.5,8.1,0.3,0.4,0.3,5.4,7.5,3.4,,2.795347587,1.4988
167,1,167,7.93011045,2.55,2.4251,9.9874,,91,71,90,91,4.3,4.6,4,9.8,11.5,8.1,0.3,0.4,0.3,5.4,7.5,3.4,,2.795347587,1.4988
168,1,168,7.93011045,2.55,2.4251,9.9874,,91,71,90,91,4.3,4.6,4,9.8,11.5,8.1,0.3,0.4,0.3,5.4,7.5,3.4,,2.795347587,1.4988
169,1,169,7.924765,2.52,2.4425,11.812,,91,74,90,91,4.2,4.5,3.9,9.6,11.2,8,0.3,0.4,0.3,5.3,7.3,3.4,,2.766615649,1.4684
170,1,170,7.924765,2.52,2.4425,11.812,,91,74,90,91,4.2,4.5,3.9,9.6,11.2,8,0.3,0.4,0.3,5.3,7.3,3.4,,2.766615649,1.4684
171,1,171,7.924765,2.52,2.4425,11.812,,91,74,90,91,4.2,4.5,3.9,9.6,11.2,8,0.3,0.4,0.3,5.3,7.3,3.4,,2.766615649,1.4684
172,1,172,7.924765,2.52,2.4425,11.812,,91,74,90,91,4.2,4.5,3.9,9.6,11.2,8,0.3,0.4,0.3,5.3,7.3,3.4,,2.766615649,1.4684
173,1,173,7.924765,2.52,2.4425,11.812,,91,74,90,91,4.2,4.5,3.9,9.6,11.2,8,0.3,0.4,0.3,5.3,7.3,3.4,,2.766615649,1.4684
174,1,174,7.924765,2.52,2.4425,11.812,,91,74,90,91,4.2,4.5,3.9,9.6,11.2,8,0.3,0.4,0.3,5.3,7.3,3.4,,2.766615649,1.4684
175,1,175,7.924765,2.52,2.4425,11.812,,91,74,90,91,4.2,4.5,3.9,9.6,11.2,8,0.3,0.4,0.3,5.3,7.3,3.4,,2.766615649,1.4684
176,1,176,7.924765,2.52,2.4425,11.812,,91,74,90,91,4.2,4.5,3.9,9.6,11.2,8,0.3,0.4,0.3,5.3,7.3,3.4,,2.766615649,1.4684
177,1,177,7.924765,2.52,2.4425,11.812,,91,74,90,91,4.2,4.5,3.9,9.6,11.2,8,0.3,0.4,0.3,5.3,7.3,3.4,,2.766615649,1.4684
178,1,178,7.924765,2.52,2.4425,11.812,,91,74,90,91,4.2,4.5,3.9,9.6,11.2,8,0.3,0.4,0.3,5.3,7.3,3.4,,2.766615649,1.4684
179,1,179,7.924765,2.52,2.4425,11.812,,91,74,90,91,4.2,4.5,3.9,9.6,11.2,8,0.3,0.4,0.3,5.3,7.3,3.4,,2.766615649,1.4684
180,1,180,7.924765,2.52,2.4425,11.812,,91,74,90,91,4.2,4.5,3.9,9.6,11.2,8,0.3,0.4,0.3,5.3,7.3,3.4,,2.766615649,1.4684
181,1,181,7.918918,2.52,2.4425,11.812,,91,74,90,91,4.2,4.5,3.9,9.6,11.2,8,0.3,0.4,0.3,5.3,7.3,3.4,,2.766615649,1.4684
182,1,182,7.918918,2.52,2.4425,11.812,,91,74,90,91,4.2,4.5,3.9,9.6,11.2,8,0.3,0.4,0.3,5.3,7.3,3.4,,2.766615649,1.4684
183,1,183,7.918918,2.52,2.4425,11.812,,91,74,90,91,4.2,4.5,3.9,9.6,11.2,8,0.3,0.4,0.3,5.3,7.3,3.4,,2.766615649,1.4684
184,1,184,7.918918,2.52,2.4425,11.812,,91,74,90,91,4.2,4.5,3.9,9.6,11.2,8,0.3,0.4,0.3,5.3,7.3,3.4,,2.766615649,1.4684
185,1,185,7.918918,2.52,2.4425,11.812,,91,74,90,91,4.2,4.5,3.9,9.6,11.2,8,0.3,0.4,0.3,5.3,7.3,3.4,,2.766615649,1.4684
186,1,186,7.918918,2.52,2.4425,11.812,,91,74,90,91,4.2,4.5,3.9,9.6,11.2,8,0.3,0.4,0.3,5.3,7.3,3.4,,2.766615649,1.4684
187,1,187,7.918918,2.52,2.4425,11.812,,91,74,90,91,4.2,4.5,3.9,9.6,11.2,8,0.3,0.4,0.3,5.3,7.3,3.4,,2.766615649,1.4684
188,1,188,7.918918,2.52,2.4425,11.812,,91,74,90,91,4.2,4.5,3.9,9.6,11.2,8,0.3,0.4,0.3,5.3,7.3,3.4,,2.766615649,1.4684
189,1,189,7.918918,2.52,2.4425,11.812,,91,74,90,91,4.2,4.5,3.9,9.6,11.2,8,0.3,0.4,0.3,5.3,7.3,3.4,,2.766615649,1.4684
190,1,190,7.918918,2.52,2.4425,11.812,,91,74,90,91,4.2,4.5,3.9,9.6,11.2,8,0.3,0.4,0.3,5.3,7.3,3.4,,2.766615649,1.4684
191,1,191,7.918918,2.52,2.4425,11.812,,91,74,90,91,4.2,4.5,3.9,9.6,11.2,8,0.3,0.4,0.3,5.3,7.3,3.4,,2.766615649,1.4684
192,1,192,7.918918,2.52,2.4425,11.812,,91,74,90,91,4.2,4.5,3.9,9.6,11.2,8,0.3,0.4,0.3,5.3,7.3,3.4,,2.766615649,1.4684
1,2,193,6.62959194,3.2,,9.9177,,96,93,92,92,6.7,7.4,6,16.1,19.3,13.1,0.4,0.5,0.3,15.7,22,9.6,13,2.985313589,2.057
2,2,194,6.62959194,3.2,,9.9177,,96,93,92,92,6.7,7.4,6,16.1,19.3,13.1,0.4,0.5,0.3,15.7,22,9.6,13,2.985313589,2.057
3,2,195,6.62959194,3.2,,9.9177,,96,93,92,92,6.7,7.4,6,16.1,19.3,13.1,0.4,0.5,0.3,15.7,22,9.6,13,2.985313589,2.057
4,2,196,6.62959194,3.2,,9.9177,,96,93,92,92,6.7,7.4,6,16.1,19.3,13.1,0.4,0.5,0.3,15.7,22,9.6,13,2.985313589,2.057
5,2,197,6.62959194,3.2,,9.9177,,96,93,92,92,6.7,7.4,6,16.1,19.3,13.1,0.4,0.5,0.3,15.7,22,9.6,13,2.985313589,2.057
6,2,198,6.62959194,3.2,,9.9177,,96,93,92,92,6.7,7.4,6,16.1,19.3,13.1,0.4,0.5,0.3,15.7,22,9.6,13,2.985313589,2.057
7,2,199,6.62959194,3.2,,9.9177,,96,93,92,92,6.7,7.4,6,16.1,19.3,13.1,0.4,0.5,0.3,15.7,22,9.6,13,2.985313589,2.057
8,2,200,6.62959194,3.2,,9.9177,,96,93,92,92,6.7,7.4,6,16.1,19.3,13.1,0.4,0.5,0.3,15.7,22,9.6,13,2.985313589,2.057
9,2,201,6.62959194,3.2,,9.9177,,96,93,92,92,6.7,7.4,6,16.1,19.3,13.1,0.4,0.5,0.3,15.7,22,9.6,13,2.985313589,2.057
10,2,202,6.62959194,3.2,,9.9177,,96,93,92,92,6.7,7.4,6,16.1,19.3,13.1,0.4,0.5,0.3,15.7,22,9.6,13,2.985313589,2.057
11,2,203,6.62959194,3.2,,9.9177,,96,93,92,92,6.7,7.4,6,16.1,19.3,13.1,0.4,0.5,0.3,15.7,22,9.6,13,2.985313589,2.057
12,2,204,6.62959194,3.2,,9.9177,,96,93,92,92,6.7,7.4,6,16.1,19.3,13.1,0.4,0.5,0.3,15.7,22,9.6,13,2.985313589,2.057
13,2,205,6.80947447,3.18,,,,96,93,92,93,6.7,7.3,6,15.7,18.8,12.7,0.4,0.5,0.3,15.6,21.9,9.5,14,2.962895127,2.108
14,2,206,6.80947447,3.18,,,,96,93,92,93,6.7,7.3,6,15.7,18.8,12.7,0.4,0.5,0.3,15.6,21.9,9.5,14,2.962895127,2.108
15,2,207,6.80947447,3.18,,,,96,93,92,93,6.7,7.3,6,15.7,18.8,12.7,0.4,0.5,0.3,15.6,21.9,9.5,14,2.962895127,2.108
16,2,208,6.80947447,3.18,,,,96,93,92,93,6.7,7.3,6,15.7,18.8,12.7,0.4,0.5,0.3,15.6,21.9,9.5,14,2.962895127,2.108
17,2,209,6.80947447,3.18,,,,96,93,92,93,6.7,7.3,6,15.7,18.8,12.7,0.4,0.5,0.3,15.6,21.9,9.5,14,2.962895127,2.108
18,2,210,6.80947447,3.18,,,,96,93,92,93,6.7,7.3,6,15.7,18.8,12.7,0.4,0.5,0.3,15.6,21.9,9.5,14,2.962895127,2.108
19,2,211,6.80947447,3.18,,,,96,93,92,93,6.7,7.3,6,15.7,18.8,12.7,0.4,0.5,0.3,15.6,21.9,9.5,14,2.962895127,2.108
20,2,212,6.80947447,3.18,,,,96,93,92,93,6.7,7.3,6,15.7,18.8,12.7,0.4,0.5,0.3,15.6,21.9,9.5,14,2.962895127,2.108
21,2,213,6.80947447,3.18,,,,96,93,92,93,6.7,7.3,6,15.7,18.8,12.7,0.4,0.5,0.3,15.6,21.9,9.5,14,2.962895127,2.108
22,2,214,6.80947447,3.18,,,,96,93,92,93,6.7,7.3,6,15.7,18.8,12.7,0.4,0.5,0.3,15.6,21.9,9.5,14,2.962895127,2.108
23,2,215,6.80947447,3.18,,,,96,93,92,93,6.7,7.3,6,15.7,18.8,12.7,0.4,0.5,0.3,15.6,21.9,9.5,14,2.962895127,2.108
24,2,216,6.80947447,3.18,,,,96,93,92,93,6.7,7.3,6,15.7,18.8,12.7,0.4,0.5,0.3,15.6,21.9,9.5,14,2.962895127,2.108
25,2,217,6.92363548,3.14,,,,96,93,92,93,6.6,7.2,5.9,15.4,18.5,12.4,0.4,0.5,0.3,14.9,21.2,8.8,14,2.990365551,2.12
26,2,218,6.92363548,3.14,,,,96,93,92,93,6.6,7.2,5.9,15.4,18.5,12.4,0.4,0.5,0.3,14.9,21.2,8.8,14,2.990365551,2.12
27,2,219,6.92363548,3.14,,,,96,93,92,93,6.6,7.2,5.9,15.4,18.5,12.4,0.4,0.5,0.3,14.9,21.2,8.8,14,2.990365551,2.12
28,2,220,6.92363548,3.14,,,,96,93,92,93,6.6,7.2,5.9,15.4,18.5,12.4,0.4,0.5,0.3,14.9,21.2,8.8,14,2.990365551,2.12
29,2,221,6.92363548,3.14,,,,96,93,92,93,6.6,7.2,5.9,15.4,18.5,12.4,0.4,0.5,0.3,14.9,21.2,8.8,14,2.990365551,2.12
30,2,222,6.92363548,3.14,,,,96,93,92,93,6.6,7.2,5.9,15.4,18.5,12.4,0.4,0.5,0.3,14.9,21.2,8.8,14,2.990365551,2.12
31,2,223,6.92363548,3.14,,,,96,93,92,93,6.6,7.2,5.9,15.4,18.5,12.4,0.4,0.5,0.3,14.9,21.2,8.8,14,2.990365551,2.12
32,2,224,6.92363548,3.14,,,,96,93,92,93,6.6,7.2,5.9,15.4,18.5,12.4,0.4,0.5,0.3,14.9,21.2,8.8,14,2.990365551,2.12
33,2,225,6.92363548,3.14,,,,96,93,92,93,6.6,7.2,5.9,15.4,18.5,12.4,0.4,0.5,0.3,14.9,21.2,8.8,14,2.990365551,2.12
34,2,226,6.92363548,3.14,,,,96,93,92,93,6.6,7.2,5.9,15.4,18.5,12.4,0.4,0.5,0.3,14.9,21.2,8.8,14,2.990365551,2.12
35,2,227,6.92363548,3.14,,,,96,93,92,93,6.6,7.2,5.9,15.4,18.5,12.4,0.4,0.5,0.3,14.9,21.2,8.8,14,2.990365551,2.12
36,2,228,6.92363548,3.14,,,,96,93,92,93,6.6,7.2,5.9,15.4,18.5,12.4,0.4,0.5,0.3,14.9,21.2,8.8,14,2.990365551,2.12
37,2,229,7.25218725,3.13,,,,96,94,92,94,6.5,7.1,5.9,15.2,18.3,12.3,0.4,0.6,0.3,13.4,19.2,7.8,14,3.08444569,2.072
38,2,230,7.25218725,3.13,,,,96,94,92,94,6.5,7.1,5.9,15.2,18.3,12.3,0.4,0.6,0.3,13.4,19.2,7.8,14,3.08444569,2.072
39,2,231,7.25218725,3.13,,,,96,94,92,94,6.5,7.1,5.9,15.2,18.3,12.3,0.4,0.6,0.3,13.4,19.2,7.8,14,3.08444569,2.072
40,2,232,7.25218725,3.13,,,,96,94,92,94,6.5,7.1,5.9,15.2,18.3,12.3,0.4,0.6,0.3,13.4,19.2,7.8,14,3.08444569,2.072
41,2,233,7.25218725,3.13,,,,96,94,92,94,6.5,7.1,5.9,15.2,18.3,12.3,0.4,0.6,0.3,13.4,19.2,7.8,14,3.08444569,2.072
42,2,234,7.25218725,3.13,,,,96,94,92,94,6.5,7.1,5.9,15.2,18.3,12.3,0.4,0.6,0.3,13.4,19.2,7.8,14,3.08444569,2.072
43,2,235,7.25218725,3.13,,,,96,94,92,94,6.5,7.1,5.9,15.2,18.3,12.3,0.4,0.6,0.3,13.4,19.2,7.8,14,3.08444569,2.072
44,2,236,7.25218725,3.13,,,,96,94,92,94,6.5,7.1,5.9,15.2,18.3,12.3,0.4,0.6,0.3,13.4,19.2,7.8,14,3.08444569,2.072
45,2,237,7.25218725,3.13,,,,96,94,92,94,6.5,7.1,5.9,15.2,18.3,12.3,0.4,0.6,0.3,13.4,19.2,7.8,14,3.08444569,2.072
46,2,238,7.25218725,3.13,,,,96,94,92,94,6.5,7.1,5.9,15.2,18.3,12.3,0.4,0.6,0.3,13.4,19.2,7.8,14,3.08444569,2.072
47,2,239,7.25218725,3.13,,,,96,94,92,94,6.5,7.1,5.9,15.2,18.3,12.3,0.4,0.6,0.3,13.4,19.2,7.8,14,3.08444569,2.072
48,2,240,7.25218725,3.13,,,,96,94,92,94,6.5,7.1,5.9,15.2,18.3,12.3,0.4,0.6,0.3,13.4,19.2,7.8,14,3.08444569,2.072
49,2,241,7.87894869,3.08,,,,95,92,90,93,6.4,6.9,5.7,14.9,18,12,0.4,0.5,0.3,12.1,17.1,7.3,15,2.969908681,2.002
50,2,242,7.87894869,3.08,,,,95,92,90,93,6.4,6.9,5.7,14.9,18,12,0.4,0.5,0.3,12.1,17.1,7.3,15,2.969908681,2.002
51,2,243,7.87894869,3.08,,,,95,92,90,93,6.4,6.9,5.7,14.9,18,12,0.4,0.5,0.3,12.1,17.1,7.3,15,2.969908681,2.002
52,2,244,7.87894869,3.08,,,,95,92,90,93,6.4,6.9,5.7,14.9,18,12,0.4,0.5,0.3,12.1,17.1,7.3,15,2.969908681,2.002
53,2,245,7.87894869,3.08,,,,95,92,90,93,6.4,6.9,5.7,14.9,18,12,0.4,0.5,0.3,12.1,17.1,7.3,15,2.969908681,2.002
54,2,246,7.87894869,3.08,,,,95,92,90,93,6.4,6.9,5.7,14.9,18,12,0.4,0.5,0.3,12.1,17.1,7.3,15,2.969908681,2.002
55,2,247,7.87894869,3.08,,,,95,92,90,93,6.4,6.9,5.7,14.9,18,12,0.4,0.5,0.3,12.1,17.1,7.3,15,2.969908681,2.002
56,2,248,7.87894869,3.08,,,,95,92,90,93,6.4,6.9,5.7,14.9,18,12,0.4,0.5,0.3,12.1,17.1,7.3,15,2.969908681,2.002
57,2,249,7.87894869,3.08,,,,95,92,90,93,6.4,6.9,5.7,14.9,18,12,0.4,0.5,0.3,12.1,17.1,7.3,15,2.969908681,2.002
58,2,250,7.87894869,3.08,,,,95,92,90,93,6.4,6.9,5.7,14.9,18,12,0.4,0.5,0.3,12.1,17.1,7.3,15,2.969908681,2.002
59,2,251,7.87894869,3.08,,,,95,92,90,93,6.4,6.9,5.7,14.9,18,12,0.4,0.5,0.3,12.1,17.1,7.3,15,2.969908681,2.002
60,2,252,7.87894869,3.08,,,,95,92,90,93,6.4,6.9,5.7,14.9,18,12,0.4,0.5,0.3,12.1,17.1,7.3,15,2.969908681,2.002
61,2,253,7.95006084,3.05,,12.5927,,95,92,92,93,6.2,6.8,5.6,14.5,17.5,11.7,0.4,0.5,0.3,11.7,16.4,7.1,15,2.972871293,1.931
62,2,254,7.95006084,3.05,,12.5927,,95,92,92,93,6.2,6.8,5.6,14.5,17.5,11.7,0.4,0.5,0.3,11.7,16.4,7.1,15,2.972871293,1.931
63,2,255,7.95006084,3.05,,12.5927,,95,92,92,93,6.2,6.8,5.6,14.5,17.5,11.7,0.4,0.5,0.3,11.7,16.4,7.1,15,2.972871293,1.931
64,2,256,7.95006084,3.05,,12.5927,,95,92,92,93,6.2,6.8,5.6,14.5,17.5,11.7,0.4,0.5,0.3,11.7,16.4,7.1,15,2.972871293,1.931
65,2,257,7.95006084,3.05,,12.5927,,95,92,92,93,6.2,6.8,5.6,14.5,17.5,11.7,0.4,0.5,0.3,11.7,16.4,7.1,15,2.972871293,1.931
66,2,258,7.95006084,3.05,,12.5927,,95,92,92,93,6.2,6.8,5.6,14.5,17.5,11.7,0.4,0.5,0.3,11.7,16.4,7.1,15,2.972871293,1.931
67,2,259,7.95006084,3.05,,12.5927,,95,92,92,93,6.2,6.8,5.6,14.5,17.5,11.7,0.4,0.5,0.3,11.7,16.4,7.1,15,2.972871293,1.931
68,2,260,7.95006084,3.05,,12.5927,,95,92,92,93,6.2,6.8,5.6,14.5,17.5,11.7,0.4,0.5,0.3,11.7,16.4,7.1,15,2.972871293,1.931
69,2,261,7.95006084,3.05,,12.5927,,95,92,92,93,6.2,6.8,5.6,14.5,17.5,11.7,0.4,0.5,0.3,11.7,16.4,7.1,15,2.972871293,1.931
70,2,262,7.95006084,3.05,,12.5927,,95,92,92,93,6.2,6.8,5.6,14.5,17.5,11.7,0.4,0.5,0.3,11.7,16.4,7.1,15,2.972871293,1.931
71,2,263,7.95006084,3.05,,12.5927,,95,92,92,93,6.2,6.8,5.6,14.5,17.5,11.7,0.4,0.5,0.3,11.7,16.4,7.1,15,2.972871293,1.931
72,2,264,7.95006084,3.05,,12.5927,,95,92,92,93,6.2,6.8,5.6,14.5,17.5,11.7,0.4,0.5,0.3,11.7,16.4,7.1,15,2.972871293,1.931
73,2,265,7.93388987,2.97,,,,96,91,92,94,6.1,6.7,5.6,14.3,17.3,11.6,0.4,0.6,0.3,11.6,16.5,6.8,15,2.965430265,1.8945
74,2,266,7.93388987,2.97,,,,96,91,92,94,6.1,6.7,5.6,14.3,17.3,11.6,0.4,0.6,0.3,11.6,16.5,6.8,15,2.965430265,1.8945
75,2,267,7.93388987,2.97,,,,96,91,92,94,6.1,6.7,5.6,14.3,17.3,11.6,0.4,0.6,0.3,11.6,16.5,6.8,15,2.965430265,1.8945
76,2,268,7.93388987,2.97,,,,96,91,92,94,6.1,6.7,5.6,14.3,17.3,11.6,0.4,0.6,0.3,11.6,16.5,6.8,15,2.965430265,1.8945
77,2,269,7.93388987,2.97,,,,96,91,92,94,6.1,6.7,5.6,14.3,17.3,11.6,0.4,0.6,0.3,11.6,16.5,6.8,15,2.965430265,1.8945
78,2,270,7.93388987,2.97,,,,96,91,92,94,6.1,6.7,5.6,14.3,17.3,11.6,0.4,0.6,0.3,11.6,16.5,6.8,15,2.965430265,1.8945
79,2,271,7.93388987,2.97,,,,96,91,92,94,6.1,6.7,5.6,14.3,17.3,11.6,0.4,0.6,0.3,11.6,16.5,6.8,15,2.965430265,1.8945
80,2,272,7.93388987,2.97,,,,96,91,92,94,6.1,6.7,5.6,14.3,17.3,11.6,0.4,0.6,0.3,11.6,16.5,6.8,15,2.965430265,1.8945
81,2,273,7.93388987,2.97,,,,96,91,92,94,6.1,6.7,5.6,14.3,17.3,11.6,0.4,0.6,0.3,11.6,16.5,6.8,15,2.965430265,1.8945
82,2,274,7.93388987,2.97,,,,96,91,92,94,6.1,6.7,5.6,14.3,17.3,11.6,0.4,0.6,0.3,11.6,16.5,6.8,15,2.965430265,1.8945
83,2,275,7.93388987,2.97,,,,96,91,92,94,6.1,6.7,5.6,14.3,17.3,11.6,0.4,0.6,0.3,11.6,16.5,6.8,15,2.965430265,1.8945
84,2,276,7.93388987,2.97,,,,96,91,92,94,6.1,6.7,5.6,14.3,17.3,11.6,0.4,0.6,0.3,11.6,16.5,6.8,15,2.965430265,1.8945
85,2,277,7.90685177,2.93,,,,94,90,91,93,6,6.6,5.5,14.2,17.1,11.5,0.4,0.5,0.3,11.9,16.9,7,16,2.972029934,1.8805
86,2,278,7.90685177,2.93,,,,94,90,91,93,6,6.6,5.5,14.2,17.1,11.5,0.4,0.5,0.3,11.9,16.9,7,16,2.972029934,1.8805
87,2,279,7.90685177,2.93,,,,94,90,91,93,6,6.6,5.5,14.2,17.1,11.5,0.4,0.5,0.3,11.9,16.9,7,16,2.972029934,1.8805
88,2,280,7.90685177,2.93,,,,94,90,91,93,6,6.6,5.5,14.2,17.1,11.5,0.4,0.5,0.3,11.9,16.9,7,16,2.972029934,1.8805
89,2,281,7.90685177,2.93,,,,94,90,91,93,6,6.6,5.5,14.2,17.1,11.5,0.4,0.5,0.3,11.9,16.9,7,16,2.972029934,1.8805
90,2,282,7.90685177,2.93,,,,94,90,91,93,6,6.6,5.5,14.2,17.1,11.5,0.4,0.5,0.3,11.9,16.9,7,16,2.972029934,1.8805
91,2,283,7.90685177,2.93,,,,94,90,91,93,6,6.6,5.5,14.2,17.1,11.5,0.4,0.5,0.3,11.9,16.9,7,16,2.972029934,1.8805
92,2,284,7.90685177,2.93,,,,94,90,91,93,6,6.6,5.5,14.2,17.1,11.5,0.4,0.5,0.3,11.9,16.9,7,16,2.972029934,1.8805
93,2,285,7.90685177,2.93,,,,94,90,91,93,6,6.6,5.5,14.2,17.1,11.5,0.4,0.5,0.3,11.9,16.9,7,16,2.972029934,1.8805
94,2,286,7.90685177,2.93,,,,94,90,91,93,6,6.6,5.5,14.2,17.1,11.5,0.4,0.5,0.3,11.9,16.9,7,16,2.972029934,1.8805
95,2,287,7.90685177,2.93,,,,94,90,91,93,6,6.6,5.5,14.2,17.1,11.5,0.4,0.5,0.3,11.9,16.9,7,16,2.972029934,1.8805
96,2,288,7.90685177,2.93,,,,94,90,91,93,6,6.6,5.5,14.2,17.1,11.5,0.4,0.5,0.3,11.9,16.9,7,16,2.972029934,1.8805
97,2,289,7.93758345,2.89,,,,94,91,92,93,6,6.5,5.4,14,16.9,11.3,0.4,0.5,0.3,11.4,16.2,6.7,16,2.979816812,1.8575
98,2,290,7.93758345,2.89,,,,94,91,92,93,6,6.5,5.4,14,16.9,11.3,0.4,0.5,0.3,11.4,16.2,6.7,16,2.979816812,1.8575
99,2,291,7.93758345,2.89,,,,94,91,92,93,6,6.5,5.4,14,16.9,11.3,0.4,0.5,0.3,11.4,16.2,6.7,16,2.979816812,1.8575
100,2,292,7.93758345,2.89,,,,94,91,92,93,6,6.5,5.4,14,16.9,11.3,0.4,0.5,0.3,11.4,16.2,6.7,16,2.979816812,1.8575
101,2,293,7.93758345,2.89,,,,94,91,92,93,6,6.5,5.4,14,16.9,11.3,0.4,0.5,0.3,11.4,16.2,6.7,16,2.979816812,1.8575
102,2,294,7.93758345,2.89,,,,94,91,92,93,6,6.5,5.4,14,16.9,11.3,0.4,0.5,0.3,11.4,16.2,6.7,16,2.979816812,1.8575
103,2,295,7.93758345,2.89,,,,94,91,92,93,6,6.5,5.4,14,16.9,11.3,0.4,0.5,0.3,11.4,16.2,6.7,16,2.979816812,1.8575
104,2,296,7.93758345,2.89,,,,94,91,92,93,6,6.5,5.4,14,16.9,11.3,0.4,0.5,0.3,11.4,16.2,6.7,16,2.979816812,1.8575
105,2,297,7.93758345,2.89,,,,94,91,92,93,6,6.5,5.4,14,16.9,11.3,0.4,0.5,0.3,11.4,16.2,6.7,16,2.979816812,1.8575
106,2,298,7.93758345,2.89,,,,94,91,92,93,6,6.5,5.4,14,16.9,11.3,0.4,0.5,0.3,11.4,16.2,6.7,16,2.979816812,1.8575
107,2,299,7.93758345,2.89,,,,94,91,92,93,6,6.5,5.4,14,16.9,11.3,0.4,0.5,0.3,11.4,16.2,6.7,16,2.979816812,1.8575
108,2,300,7.93758345,2.89,,,,94,91,92,93,6,6.5,5.4,14,16.9,11.3,0.4,0.5,0.3,11.4,16.2,6.7,16,2.979816812,1.8575
109,2,301,8.23691463,2.83,,,,95,92,92,93,5.9,6.4,5.3,13.9,16.7,11.2,0.4,0.6,0.3,11.3,16.2,6.6,16,3.001325827,1.8625
110,2,302,8.23691463,2.83,,,,95,92,92,93,5.9,6.4,5.3,13.9,16.7,11.2,0.4,0.6,0.3,11.3,16.2,6.6,16,3.001325827,1.8625
111,2,303,8.23691463,2.83,,,,95,92,92,93,5.9,6.4,5.3,13.9,16.7,11.2,0.4,0.6,0.3,11.3,16.2,6.6,16,3.001325827,1.8625
112,2,304,8.23691463,2.83,,,,95,92,92,93,5.9,6.4,5.3,13.9,16.7,11.2,0.4,0.6,0.3,11.3,16.2,6.6,16,3.001325827,1.8625
113,2,305,8.23691463,2.83,,,,95,92,92,93,5.9,6.4,5.3,13.9,16.7,11.2,0.4,0.6,0.3,11.3,16.2,6.6,16,3.001325827,1.8625
