month_key,country_key,population_key,p_male,p_female,p_rural,p_growth_urban,p_growth_rural,p_0004_male,p_0004_female,p_0509_male,p_0509_female,p_1014_male,p_1014_female,p_1519_male,p_1519_female,p_2024_male,p_2024_female,p_2529_male,p_2529_female,p_3034_male,p_3034_female,p_3539_male,p_3539_female,p_4044_male,p_4044_female,p_4549_male,p_4549_female,p_5054_male,p_5054_female,p_5559_male,p_5559_female,p_6064_male,p_6064_female,p_6569_male,p_6569_female,p_7074_male,p_7074_female,p_7579_male,p_7579_female,p_80UP_male,p_80UP_female
23,1,23,49.58490941,50.41509059,80.213,1.123846755,0.551491249,5.535837709,5.146738009,5.810813181,5.431377528,6.643568058,6.243341763,7.020387904,6.522348357,7.136296235,6.741221644,6.891853622,6.629727519,6.831110218,6.620857491,7.209690383,6.961881129,8.450789692,8.167260085,8.265317766,8.099506479,7.270904858,7.263449905,6.331625886,6.378214966,4.898719982,4.98554734,3.680461432,3.889662942,3.05257918,3.390630872,2.393606224,2.971739967,2.576437671,4.556494004
24,1,24,49.58490941,50.41509059,80.213,1.123846755,0.551491249,5.535837709,5.146738009,5.810813181,5.431377528,6.643568058,6.243341763,7.020387904,6.522348357,7.136296235,6.741221644,6.891853622,6.629727519,6.831110218,6.620857491,7.209690383,6.961881129,8.450789692,8.167260085,8.265317766,8.099506479,7.270904858,7.263449905,6.331625886,6.378214966,4.898719982,4.98554734,3.680461432,3.889662942,3.05257918,3.390630872,2.393606224,2.971739967,2.576437671,4.556494004
25,1,25,49.59554423,50.40445577,80.396,1.199018842,0.041978149,5.582576807,5.195249138,5.677346607,5.297167446,6.459286243,6.0691307,7.016210363,6.534007591,7.167818777,6.749821129,6.955330654,6.709564693,6.79856066,6.608772987,7.044749065,6.817405191,8.147931262,7.875085519,8.344830555,8.154603271,7.376706651,7.355963049,6.419873321,6.484376864,5.105727597,5.203285966,3.771504978,3.972699365,3.031151883,3.363472845,2.417958577,2.958486589,2.682435999,4.650907656
26,1,26,49.59554423,50.40445577,80.396,1.199018842,0.041978149,5.582576807,5.195249138,5.677346607,5.297167446,6.459286243,6.0691307,7.016210363,6.534007591,7.167818777,6.749821129,6.955330654,6.709564693,6.79856066,6.608772987,7.044749065,6.817405191,8.147931262,7.875085519,8.344830555,8.154603271,7.376706651,7.355963049,6.419873321,6.484376864,5.105727597,5.203285966,3.771504978,3.972699365,3.031151883,3.363472845,2.417958577,2.958486589,2.682435999,4.650907656
27,1,27,49.59554423,50.40445577,80.396,1.199018842,0.041978149,5.582576807,5.195249138,5.677346607,5.297167446,6.459286243,6.0691307,7.016210363,6.534007591,7.167818777,6.749821129,6.955330654,6.709564693,6.79856066,6.608772987,7.044749065,6.817405191,8.147931262,7.875085519,8.344830555,8.154603271,7.376706651,7.355963049,6.419873321,6.484376864,5.105727597,5.203285966,3.771504978,3.972699365,3.031151883,3.363472845,2.417958577,2.958486589,2.682435999,4.650907656
28,1,28,49.59554423,50.40445577,80.396,1.199018842,0.041978149,5.582576807,5.195249138,5.677346607,5.297167446,6.459286243,6.0691307,7.016210363,6.534007591,7.167818777,6.749821129,6.955330654,6.709564693,6.79856066,6.608772987,7.044749065,6.817405191,8.147931262,7.875085519,8.344830555,8.154603271,7.376706651,7.355963049,6.419873321,6.484376864,5.105727597,5.203285966,3.771504978,3.972699365,3.031151883,3.363472845,2.417958577,2.958486589,2.682435999,4.650907656
29,1,29,49.59554423,50.40445577,80.396,1.199018842,0.041978149,5.582576807,5.195249138,5.677346607,5.297167446,6.459286243,6.0691307,7.016210363,6.534007591,7.167818777,6.749821129,6.955330654,6.709564693,6.79856066,6.608772987,7.044749065,6.817405191,8.147931262,7.875085519,8.344830555,8.154603271,7.376706651,7.355963049,6.419873321,6.484376864,5.105727597,5.203285966,3.771504978,3.972699365,3.031151883,3.363472845,2.417958577,2.958486589,2.682435999,4.650907656
30,1,30,49.59554423,50.40445577,80.396,1.199018842,0.041978149,5.582576807,5.195249138,5.677346607,5.297167446,6.459286243,6.0691307,7.016210363,6.534007591,7.167818777,6.749821129,6.955330654,6.709564693,6.79856066,6.608772987,7.044749065,6.817405191,8.147931262,7.875085519,8.344830555,8.154603271,7.376706651,7.355963049,6.419873321,6.484376864,5.105727597,5.203285966,3.771504978,3.972699365,3.031151883,3.363472845,2.417958577,2.958486589,2.682435999,4.650907656
31,1,31,49.59554423,50.40445577,80.396,1.199018842,0.041978149,5.582576807,5.195249138,5.677346607,5.297167446,6.459286243,6.0691307,7.016210363,6.534007591,7.167818777,6.749821129,6.955330654,6.709564693,6.79856066,6.608772987,7.044749065,6.817405191,8.147931262,7.875085519,8.344830555,8.154603271,7.376706651,7.355963049,6.419873321,6.484376864,5.105727597,5.203285966,3.771504978,3.972699365,3.031151883,3.363472845,2.417958577,2.958486589,2.682435999,4.650907656
32,1,32,49.59554423,50.40445577,80.396,1.199018842,0.041978149,5.582576807,5.195249138,5.677346607,5.297167446,6.459286243,6.0691307,7.016210363,6.534007591,7.167818777,6.749821129,6.955330654,6.709564693,6.79856066,6.608772987,7.044749065,6.817405191,8.147931262,7.875085519,8.344830555,8.154603271,7.376706651,7.355963049,6.419873321,6.484376864,5.105727597,5.203285966,3.771504978,3.972699365,3.031151883,3.363472845,2.417958577,2.958486589,2.682435999,4.650907656
33,1,33,49.59554423,50.40445577,80.396,1.199018842,0.041978149,5.582576807,5.195249138,5.677346607,5.297167446,6.459286243,6.0691307,7.016210363,6.534007591,7.167818777,6.749821129,6.955330654,6.709564693,6.79856066,6.608772987,7.044749065,6.817405191,8.147931262,7.875085519,8.344830555,8.154603271,7.376706651,7.355963049,6.419873321,6.484376864,5.105727597,5.203285966,3.771504978,3.972699365,3.031151883,3.363472845,2.417958577,2.958486589,2.682435999,4.650907656
34,1,34,49.59554423,50.40445577,80.396,1.199018842,0.041978149,5.582576807,5.195249138,5.677346607,5.297167446,6.459286243,6.0691307,7.016210363,6.534007591,7.167818777,6.749821129,6.955330654,6.709564693,6.79856066,6.608772987,7.044749065,6.817405191,8.147931262,7.875085519,8.344830555,8.154603271,7.376706651,7.355963049,6.419873321,6.484376864,5.105727597,5.203285966,3.771504978,3.972699365,3.031151883,3.363472845,2.417958577,2.958486589,2.682435999,4.650907656
35,1,35,49.59554423,50.40445577,80.396,1.199018842,0.041978149,5.582576807,5.195249138,5.677346607,5.297167446,6.459286243,6.0691307,7.016210363,6.534007591,7.167818777,6.749821129,6.955330654,6.709564693,6.79856066,6.608772987,7.044749065,6.817405191,8.147931262,7.875085519,8.344830555,8.154603271,7.376706651,7.355963049,6.419873321,6.484376864,5.105727597,5.203285966,3.771504978,3.972699365,3.031151883,3.363472845,2.417958577,2.958486589,2.682435999,4.650907656
36,1,36,49.59554423,50.40445577,80.396,1.199018842,0.041978149,5.582576807,5.195249138,5.677346607,5.297167446,6.459286243,6.0691307,7.016210363,6.534007591,7.167818777,6.749821129,6.955330654,6.709564693,6.79856066,6.608772987,7.044749065,6.817405191,8.147931262,7.875085519,8.344830555,8.154603271,7.376706651,7.355963049,6.419873321,6.484376864,5.105727597,5.203285966,3.771504978,3.972699365,3.031151883,3.363472845,2.417958577,2.958486589,2.682435999,4.650907656
37,1,37,49.60517899,50.39482101,80.578,1.309029905,0.150191984,5.638048049,5.256224494,5.582972203,5.198464112,6.249929326,5.867000055,6.973637307,6.515119869,7.190215753,6.743369803,7.034844785,6.791606626,6.779456855,6.62078375,6.939375148,6.729620165,7.794641111,7.538979776,8.400088407,8.188075755,7.485489528,7.443523959,6.487170285,6.564880462,5.317243946,5.429166362,3.891978053,4.084862524,3.018988408,3.348828361,2.436501474,2.945053294,2.779419363,4.734440633
38,1,38,49.60517899,50.39482101,80.578,1.309029905,0.150191984,5.638048049,5.256224494,5.582972203,5.198464112,6.249929326,5.867000055,6.973637307,6.515119869,7.190215753,6.743369803,7.034844785,6.791606626,6.779456855,6.62078375,6.939375148,6.729620165,7.794641111,7.538979776,8.400088407,8.188075755,7.485489528,7.443523959,6.487170285,6.564880462,5.317243946,5.429166362,3.891978053,4.084862524,3.018988408,3.348828361,2.436501474,2.945053294,2.779419363,4.734440633
39,1,39,49.60517899,50.39482101,80.578,1.309029905,0.150191984,5.638048049,5.256224494,5.582972203,5.198464112,6.249929326,5.867000055,6.973637307,6.515119869,7.190215753,6.743369803,7.034844785,6.791606626,6.779456855,6.62078375,6.939375148,6.729620165,7.794641111,7.538979776,8.400088407,8.188075755,7.485489528,7.443523959,6.487170285,6.564880462,5.317243946,5.429166362,3.891978053,4.084862524,3.018988408,3.348828361,2.436501474,2.945053294,2.779419363,4.734440633
40,1,40,49.60517899,50.39482101,80.578,1.309029905,0.150191984,5.638048049,5.256224494,5.582972203,5.198464112,6.249929326,5.867000055,6.973637307,6.515119869,7.190215753,6.743369803,7.034844785,6.791606626,6.779456855,6.62078375,6.939375148,6.729620165,7.794641111,7.538979776,8.400088407,8.188075755,7.485489528,7.443523959,6.487170285,6.564880462,5.317243946,5.429166362,3.891978053,4.084862524,3.018988408,3.348828361,2.436501474,2.945053294,2.779419363,4.734440633
41,1,41,49.60517899,50.39482101,80.578,1.309029905,0.150191984,5.638048049,5.256224494,5.582972203,5.198464112,6.249929326,5.867000055,6.973637307,6.515119869,7.190215753,6.743369803,7.034844785,6.791606626,6.779456855,6.62078375,6.939375148,6.729620165,7.794641111,7.538979776,8.400088407,8.188075755,7.485489528,7.443523959,6.487170285,6.564880462,5.317243946,5.429166362,3.891978053,4.084862524,3.018988408,3.348828361,2.436501474,2.945053294,2.779419363,4.734440633
42,1,42,49.60517899,50.39482101,80.578,1.309029905,0.150191984,5.638048049,5.256224494,5.582972203,5.198464112,6.249929326,5.867000055,6.973637307,6.515119869,7.190215753,6.743369803,7.034844785,6.791606626,6.779456855,6.62078375,6.939375148,6.729620165,7.794641111,7.538979776,8.400088407,8.188075755,7.485489528,7.443523959,6.487170285,6.564880462,5.317243946,5.429166362,3.891978053,4.084862524,3.018988408,3.348828361,2.436501474,2.945053294,2.779419363,4.734440633
43,1,43,49.60517899,50.39482101,80.578,1.309029905,0.150191984,5.638048049,5.256224494,5.582972203,5.198464112,6.249929326,5.867000055,6.973637307,6.515119869,7.190215753,6.743369803,7.034844785,6.791606626,6.779456855,6.62078375,6.939375148,6.729620165,7.794641111,7.538979776,8.400088407,8.188075755,7.485489528,7.443523959,6.487170285,6.564880462,5.317243946,5.429166362,3.891978053,4.084862524,3.018988408,3.348828361,2.436501474,2.945053294,2.779419363,4.734440633
44,1,44,49.60517899,50.39482101,80.578,1.309029905,0.150191984,5.638048049,5.256224494,5.582972203,5.198464112,6.249929326,5.867000055,6.973637307,6.515119869,7.190215753,6.743369803,7.034844785,6.791606626,6.779456855,6.62078375,6.939375148,6.729620165,7.794641111,7.538979776,8.400088407,8.188075755,7.485489528,7.443523959,6.487170285,6.564880462,5.317243946,5.429166362,3.891978053,4.084862524,3.018988408,3.348828361,2.436501474,2.945053294,2.779419363,4.734440633
45,1,45,49.60517899,50.39482101,80.578,1.309029905,0.150191984,5.638048049,5.256224494,5.582972203,5.198464112,6.249929326,5.867000055,6.973637307,6.515119869,7.190215753,6.743369803,7.034844785,6.791606626,6.779456855,6.62078375,6.939375148,6.729620165,7.794641111,7.538979776,8.400088407,8.188075755,7.485489528,7.443523959,6.487170285,6.564880462,5.317243946,5.429166362,3.891978053,4.084862524,3.018988408,3.348828361,2.436501474,2.945053294,2.779419363,4.734440633
46,1,46,49.60517899,50.39482101,80.578,1.309029905,0.150191984,5.638048049,5.256224494,5.582972203,5.198464112,6.249929326,5.867000055,6.973637307,6.515119869,7.190215753,6.743369803,7.034844785,6.791606626,6.779456855,6.62078375,6.939375148,6.729620165,7.794641111,7.538979776,8.400088407,8.188075755,7.485489528,7.443523959,6.487170285,6.564880462,5.317243946,5.429166362,3.891978053,4.084862524,3.018988408,3.348828361,2.436501474,2.945053294,2.779419363,4.734440633
47,1,47,49.60517899,50.39482101,80.578,1.309029905,0.150191984,5.638048049,5.256224494,5.582972203,5.198464112,6.249929326,5.867000055,6.973637307,6.515119869,7.190215753,6.743369803,7.034844785,6.791606626,6.779456855,6.62078375,6.939375148,6.729620165,7.794641111,7.538979776,8.400088407,8.188075755,7.485489528,7.443523959,6.487170285,6.564880462,5.317243946,5.429166362,3.891978053,4.084862524,3.018988408,3.348828361,2.436501474,2.945053294,2.779419363,4.734440633
48,1,48,49.60517899,50.39482101,80.578,1.309029905,0.150191984,5.638048049,5.256224494,5.582972203,5.198464112,6.249929326,5.867000055,6.973637307,6.515119869,7.190215753,6.743369803,7.034844785,6.791606626,6.779456855,6.62078375,6.939375148,6.729620165,7.794641111,7.538979776,8.400088407,8.188075755,7.485489528,7.443523959,6.487170285,6.564880462,5.317243946,5.429166362,3.891978053,4.084862524,3.018988408,3.348828361,2.436501474,2.945053294,2.779419363,4.734440633
49,1,49,49.61158911,50.38841089,80.758,1.364893948,0.210657043,5.685148339,5.309201535,5.524390704,5.133350035,6.043535012,5.666173845,6.879828321,6.445390882,7.205435106,6.733256411,7.117261508,6.861472396,6.778764964,6.656739661,6.868473626,6.676429007,7.461277115,7.225307749,8.389405478,8.162345361,7.591572391,7.523976542,6.559465841,6.642243174,5.509511931,5.637269085,4.03852043,4.226493344,3.032856402,3.358715417,2.447148852,2.929842885,2.867403979,4.811792671
50,1,50,49.61158911,50.38841089,80.758,1.364893948,0.210657043,5.685148339,5.309201535,5.524390704,5.133350035,6.043535012,5.666173845,6.879828321,6.445390882,7.205435106,6.733256411,7.117261508,6.861472396,6.778764964,6.656739661,6.868473626,6.676429007,7.461277115,7.225307749,8.389405478,8.162345361,7.591572391,7.523976542,6.559465841,6.642243174,5.509511931,5.637269085,4.03852043,4.226493344,3.032856402,3.358715417,2.447148852,2.929842885,2.867403979,4.811792671
51,1,51,49.61158911,50.38841089,80.758,1.364893948,0.210657043,5.685148339,5.309201535,5.524390704,5.133350035,6.043535012,5.666173845,6.879828321,6.445390882,7.205435106,6.733256411,7.117261508,6.861472396,6.778764964,6.656739661,6.868473626,6.676429007,7.461277115,7.225307749,8.389405478,8.162345361,7.591572391,7.523976542,6.559465841,6.642243174,5.509511931,5.637269085,4.03852043,4.226493344,3.032856402,3.358715417,2.447148852,2.929842885,2.867403979,4.811792671
52,1,52,49.61158911,50.38841089,80.758,1.364893948,0.210657043,5.685148339,5.309201535,5.524390704,5.133350035,6.043535012,5.666173845,6.879828321,6.445390882,7.205435106,6.733256411,7.117261508,6.861472396,6.778764964,6.656739661,6.868473626,6.676429007,7.461277115,7.225307749,8.389405478,8.162345361,7.591572391,7.523976542,6.559465841,6.642243174,5.509511931,5.637269085,4.03852043,4.226493344,3.032856402,3.358715417,2.447148852,2.929842885,2.867403979,4.811792671
53,1,53,49.61158911,50.38841089,80.758,1.364893948,0.210657043,5.685148339,5.309201535,5.524390704,5.133350035,6.043535012,5.666173845,6.879828321,6.445390882,7.205435106,6.733256411,7.117261508,6.861472396,6.778764964,6.656739661,6.868473626,6.676429007,7.461277115,7.225307749,8.389405478,8.162345361,7.591572391,7.523976542,6.559465841,6.642243174,5.509511931,5.637269085,4.03852043,4.226493344,3.032856402,3.358715417,2.447148852,2.929842885,2.867403979,4.811792671
54,1,54,49.61158911,50.38841089,80.758,1.364893948,0.210657043,5.685148339,5.309201535,5.524390704,5.133350035,6.043535012,5.666173845,6.879828321,6.445390882,7.205435106,6.733256411,7.117261508,6.861472396,6.778764964,6.656739661,6.868473626,6.676429007,7.461277115,7.225307749,8.389405478,8.162345361,7.591572391,7.523976542,6.559465841,6.642243174,5.509511931,5.637269085,4.03852043,4.226493344,3.032856402,3.358715417,2.447148852,2.929842885,2.867403979,4.811792671
55,1,55,49.61158911,50.38841089,80.758,1.364893948,0.210657043,5.685148339,5.309201535,5.524390704,5.133350035,6.043535012,5.666173845,6.879828321,6.445390882,7.205435106,6.733256411,7.117261508,6.861472396,6.778764964,6.656739661,6.868473626,6.676429007,7.461277115,7.225307749,8.389405478,8.162345361,7.591572391,7.523976542,6.559465841,6.642243174,5.509511931,5.637269085,4.03852043,4.226493344,3.032856402,3.358715417,2.447148852,2.929842885,2.867403979,4.811792671
56,1,56,49.61158911,50.38841089,80.758,1.364893948,0.210657043,5.685148339,5.309201535,5.524390704,5.133350035,6.043535012,5.666173845,6.879828321,6.445390882,7.205435106,6.733256411,7.117261508,6.861472396,6.778764964,6.656739661,6.868473626,6.676429007,7.461277115,7.225307749,8.389405478,8.162345361,7.591572391,7.523976542,6.559465841,6.642243174,5.509511931,5.637269085,4.03852043,4.226493344,3.032856402,3.358715417,2.447148852,2.929842885,2.867403979,4.811792671
57,1,57,49.61158911,50.38841089,80.758,1.364893948,0.210657043,5.685148339,5.309201535,5.524390704,5.133350035,6.043535012,5.666173845,6.879828321,6.445390882,7.205435106,6.733256411,7.117261508,6.861472396,6.778764964,6.656739661,6.868473626,6.676429007,7.461277115,7.225307749,8.389405478,8.162345361,7.591572391,7.523976542,6.559465841,6.642243174,5.509511931,5.637269085,4.03852043,4.226493344,3.032856402,3.358715417,2.447148852,2.929842885,2.867403979,4.811792671
58,1,58,49.61158911,50.38841089,80.758,1.364893948,0.210657043,5.685148339,5.309201535,5.524390704,5.133350035,6.043535012,5.666173845,6.879828321,6.445390882,7.205435106,6.733256411,7.117261508,6.861472396,6.778764964,6.656739661,6.868473626,6.676429007,7.461277115,7.225307749,8.389405478,8.162345361,7.591572391,7.523976542,6.559465841,6.642243174,5.509511931,5.637269085,4.03852043,4.226493344,3.032856402,3.358715417,2.447148852,2.929842885,2.867403979,4.811792671
59,1,59,49.61158911,50.38841089,80.758,1.364893948,0.210657043,5.685148339,5.309201535,5.524390704,5.133350035,6.043535012,5.666173845,6.879828321,6.445390882,7.205435106,6.733256411,7.117261508,6.861472396,6.778764964,6.656739661,6.868473626,6.676429007,7.461277115,7.225307749,8.389405478,8.162345361,7.591572391,7.523976542,6.559465841,6.642243174,5.509511931,5.637269085,4.03852043,4.226493344,3.032856402,3.358715417,2.447148852,2.929842885,2.867403979,4.811792671
60,1,60,49.61158911,50.38841089,80.758,1.364893948,0.210657043,5.685148339,5.309201535,5.524390704,5.133350035,6.043535012,5.666173845,6.879828321,6.445390882,7.205435106,6.733256411,7.117261508,6.861472396,6.778764964,6.656739661,6.868473626,6.676429007,7.461277115,7.225307749,8.389405478,8.162345361,7.591572391,7.523976542,6.559465841,6.642243174,5.509511931,5.637269085,4.03852043,4.226493344,3.032856402,3.358715417,2.447148852,2.929842885,2.867403979,4.811792671
61,1,61,49.61351565,50.38648435,80.937,1.333268714,0.177253215,5.710553443,5.340293639,5.49078351,5.093167067,5.86257972,5.488604454,6.737273849,6.321837143,7.206686559,6.718814713,7.192060021,6.911889613,6.804067193,6.713328178,6.811581149,6.642950575,7.195837658,6.978692831,8.288542758,8.054652402,7.691363283,7.596828922,6.651539198,6.729433251,5.669778574,5.812065937,4.206853247,4.395203048,3.081689983,3.400042009,2.453167926,2.916180734,2.945641929,4.886015484
62,1,62,49.61351565,50.38648435,80.937,1.333268714,0.177253215,5.710553443,5.340293639,5.49078351,5.093167067,5.86257972,5.488604454,6.737273849,6.321837143,7.206686559,6.718814713,7.192060021,6.911889613,6.804067193,6.713328178,6.811581149,6.642950575,7.195837658,6.978692831,8.288542758,8.054652402,7.691363283,7.596828922,6.651539198,6.729433251,5.669778574,5.812065937,4.206853247,4.395203048,3.081689983,3.400042009,2.453167926,2.916180734,2.945641929,4.886015484
63,1,63,49.61351565,50.38648435,80.937,1.333268714,0.177253215,5.710553443,5.340293639,5.49078351,5.093167067,5.86257972,5.488604454,6.737273849,6.321837143,7.206686559,6.718814713,7.192060021,6.911889613,6.804067193,6.713328178,6.811581149,6.642950575,7.195837658,6.978692831,8.288542758,8.054652402,7.691363283,7.596828922,6.651539198,6.729433251,5.669778574,5.812065937,4.206853247,4.395203048,3.081689983,3.400042009,2.453167926,2.916180734,2.945641929,4.886015484
64,1,64,49.61351565,50.38648435,80.937,1.333268714,0.177253215,5.710553443,5.340293639,5.49078351,5.093167067,5.86257972,5.488604454,6.737273849,6.321837143,7.206686559,6.718814713,7.192060021,6.911889613,6.804067193,6.713328178,6.811581149,6.642950575,7.195837658,6.978692831,8.288542758,8.054652402,7.691363283,7.596828922,6.651539198,6.729433251,5.669778574,5.812065937,4.206853247,4.395203048,3.081689983,3.400042009,2.453167926,2.916180734,2.945641929,4.886015484
65,1,65,49.61351565,50.38648435,80.937,1.333268714,0.177253215,5.710553443,5.340293639,5.49078351,5.093167067,5.86257972,5.488604454,6.737273849,6.321837143,7.206686559,6.718814713,7.192060021,6.911889613,6.804067193,6.713328178,6.811581149,6.642950575,7.195837658,6.978692831,8.288542758,8.054652402,7.691363283,7.596828922,6.651539198,6.729433251,5.669778574,5.812065937,4.206853247,4.395203048,3.081689983,3.400042009,2.453167926,2.916180734,2.945641929,4.886015484
66,1,66,49.61351565,50.38648435,80.937,1.333268714,0.177253215,5.710553443,5.340293639,5.49078351,5.093167067,5.86257972,5.488604454,6.737273849,6.321837143,7.206686559,6.718814713,7.192060021,6.911889613,6.804067193,6.713328178,6.811581149,6.642950575,7.195837658,6.978692831,8.288542758,8.054652402,7.691363283,7.596828922,6.651539198,6.729433251,5.669778574,5.812065937,4.206853247,4.395203048,3.081689983,3.400042009,2.453167926,2.916180734,2.945641929,4.886015484
67,1,67,49.61351565,50.38648435,80.937,1.333268714,0.177253215,5.710553443,5.340293639,5.49078351,5.093167067,5.86257972,5.488604454,6.737273849,6.321837143,7.206686559,6.718814713,7.192060021,6.911889613,6.804067193,6.713328178,6.811581149,6.642950575,7.195837658,6.978692831,8.288542758,8.054652402,7.691363283,7.596828922,6.651539198,6.729433251,5.669778574,5.812065937,4.206853247,4.395203048,3.081689983,3.400042009,2.453167926,2.916180734,2.945641929,4.886015484
68,1,68,49.61351565,50.38648435,80.937,1.333268714,0.177253215,5.710553443,5.340293639,5.49078351,5.093167067,5.86257972,5.488604454,6.737273849,6.321837143,7.206686559,6.718814713,7.192060021,6.911889613,6.804067193,6.713328178,6.811581149,6.642950575,7.195837658,6.978692831,8.288542758,8.054652402,7.691363283,7.596828922,6.651539198,6.729433251,5.669778574,5.812065937,4.206853247,4.395203048,3.081689983,3.400042009,2.453167926,2.916180734,2.945641929,4.886015484
69,1,69,49.61351565,50.38648435,80.937,1.333268714,0.177253215,5.710553443,5.340293639,5.49078351,5.093167067,5.86257972,5.488604454,6.737273849,6.321837143,7.206686559,6.718814713,7.192060021,6.911889613,6.804067193,6.713328178,6.811581149,6.642950575,7.195837658,6.978692831,8.288542758,8.054652402,7.691363283,7.596828922,6.651539198,6.729433251,5.669778574,5.812065937,4.206853247,4.395203048,3.081689983,3.400042009,2.453167926,2.916180734,2.945641929,4.886015484
70,1,70,49.61351565,50.38648435,80.937,1.333268714,0.177253215,5.710553443,5.340293639,5.49078351,5.093167067,5.86257972,5.488604454,6.737273849,6.321837143,7.206686559,6.718814713,7.192060021,6.911889613,6.804067193,6.713328178,6.811581149,6.642950575,7.195837658,6.978692831,8.288542758,8.054652402,7.691363283,7.596828922,6.651539198,6.729433251,5.669778574,5.812065937,4.206853247,4.395203048,3.081689983,3.400042009,2.453167926,2.916180734,2.945641929,4.886015484
71,1,71,49.61351565,50.38648435,80.937,1.333268714,0.177253215,5.710553443,5.340293639,5.49078351,5.093167067,5.86257972,5.488604454,6.737273849,6.321837143,7.206686559,6.718814713,7.192060021,6.911889613,6.804067193,6.713328178,6.811581149,6.642950575,7.195837658,6.978692831,8.288542758,8.054652402,7.691363283,7.596828922,6.651539198,6.729433251,5.669778574,5.812065937,4.206853247,4.395203048,3.081689983,3.400042009,2.453167926,2.916180734,2.945641929,4.886015484
72,1,72,49.61351565,50.38648435,80.937,1.333268714,0.177253215,5.710553443,5.340293639,5.49078351,5.093167067,5.86257972,5.488604454,6.737273849,6.321837143,7.206686559,6.718814713,7.192060021,6.911889613,6.804067193,6.713328178,6.811581149,6.642950575,7.195837658,6.978692831,8.288542758,8.054652402,7.691363283,7.596828922,6.651539198,6.729433251,5.669778574,5.812065937,4.206853247,4.395203048,3.081689983,3.400042009,2.453167926,2.916180734,2.945641929,4.886015484
73,1,73,49.61026262,50.38973738,81.096,1.174952642,0.141129968,5.761067749,5.408416019,5.451986307,5.058195756,5.773901156,5.385818013,6.679050312,6.273052638,7.11355949,6.682913712,7.209089297,6.931888241,6.842073687,6.751615559,6.738116667,6.60570242,6.962675035,6.763595433,8.075148792,7.843467579,7.808209249,7.67226168,6.755163681,6.811141455,5.817898909,5.943758371,4.380971634,4.574381227,3.147598892,3.460706876,2.437950563,2.884690411,3.045538579,4.948394611
74,1,74,49.61026262,50.38973738,81.096,1.174952642,0.141129968,5.761067749,5.408416019,5.451986307,5.058195756,5.773901156,5.385818013,6.679050312,6.273052638,7.11355949,6.682913712,7.209089297,6.931888241,6.842073687,6.751615559,6.738116667,6.60570242,6.962675035,6.763595433,8.075148792,7.843467579,7.808209249,7.67226168,6.755163681,6.811141455,5.817898909,5.943758371,4.380971634,4.574381227,3.147598892,3.460706876,2.437950563,2.884690411,3.045538579,4.948394611
75,1,75,49.61026262,50.38973738,81.096,1.174952642,0.141129968,5.761067749,5.408416019,5.451986307,5.058195756,5.773901156,5.385818013,6.679050312,6.273052638,7.11355949,6.682913712,7.209089297,6.931888241,6.842073687,6.751615559,6.738116667,6.60570242,6.962675035,6.763595433,8.075148792,7.843467579,7.808209249,7.67226168,6.755163681,6.811141455,5.817898909,5.943758371,4.380971634,4.574381227,3.147598892,3.460706876,2.437950563,2.884690411,3.045538579,4.948394611
76,1,76,49.61026262,50.38973738,81.096,1.174952642,0.141129968,5.761067749,5.408416019,5.451986307,5.058195756,5.773901156,5.385818013,6.679050312,6.273052638,7.11355949,6.682913712,7.209089297,6.931888241,6.842073687,6.751615559,6.738116667,6.60570242,6.962675035,6.763595433,8.075148792,7.843467579,7.808209249,7.67226168,6.755163681,6.811141455,5.817898909,5.943758371,4.380971634,4.574381227,3.147598892,3.460706876,2.437950563,2.884690411,3.045538579,4.948394611
77,1,77,49.61026262,50.38973738,81.096,1.174952642,0.141129968,5.761067749,5.408416019,5.451986307,5.058195756,5.773901156,5.385818013,6.679050312,6.273052638,7.11355949,6.682913712,7.209089297,6.931888241,6.842073687,6.751615559,6.738116667,6.60570242,6.962675035,6.763595433,8.075148792,7.843467579,7.808209249,7.67226168,6.755163681,6.811141455,5.817898909,5.943758371,4.380971634,4.574381227,3.147598892,3.460706876,2.437950563,2.884690411,3.045538579,4.948394611
78,1,78,49.61026262,50.38973738,81.096,1.174952642,0.141129968,5.761067749,5.408416019,5.451986307,5.058195756,5.773901156,5.385818013,6.679050312,6.273052638,7.11355949,6.682913712,7.209089297,6.931888241,6.842073687,6.751615559,6.738116667,6.60570242,6.962675035,6.763595433,8.075148792,7.843467579,7.808209249,7.67226168,6.755163681,6.811141455,5.817898909,5.943758371,4.380971634,4.574381227,3.147598892,3.460706876,2.437950563,2.884690411,3.045538579,4.948394611
79,1,79,49.61026262,50.38973738,81.096,1.174952642,0.141129968,5.761067749,5.408416019,5.451986307,5.058195756,5.773901156,5.385818013,6.679050312,6.273052638,7.11355949,6.682913712,7.209089297,6.931888241,6.842073687,6.751615559,6.738116667,6.60570242,6.962675035,6.763595433,8.075148792,7.843467579,7.808209249,7.67226168,6.755163681,6.811141455,5.817898909,5.943758371,4.380971634,4.574381227,3.147598892,3.460706876,2.437950563,2.884690411,3.045538579,4.948394611
